method,workflow,dataset,budget_iter,budget,total_candidates,total_emissions,time,auc,recall,memory
join,top3,D9,8,18464.0,18464.0,18464.0,42.01168918609619,0.9204725930034732,0.996100519930676,144.97270000000003
join,top3,D9,5,11540.0,11540.0,11540.0,41.835933685302734,0.8755629278600531,0.9948006932409011,141.2695
join,top3,D9,10,23080.0,23080.0,23080.0,63.82045078277588,0.9355975230623824,0.996100519930676,144.02729999999997
join,top3,D9,7,16156.0,16156.0,16156.0,63.09573602676392,0.9097180246817774,0.9956672443674176,145.30079999999998
join,top3,D9,2,4616.0,4616.0,4616.0,58.00827050209045,0.7015590037421114,0.9805025996533796,123.92190000000004
join,top3,D9,9,20772.0,20772.0,20772.0,58.366703271865845,0.9288752914747986,0.996100519930676,127.26170000000002
join,top3,D9,4,9232.0,9232.0,9232.0,58.107165813446045,0.8458259321876848,0.9935008665511266,127.11329999999998
join,top4,D1,1,89.0,89.0,89.0,0.2623183727264404,0.3782771535580524,0.7528089887640449,11.25
join,top4,D1,4,356.0,356.0,356.0,0.2667584419250488,0.8036383092562881,0.9887640449438202,11.046899999999937
join,top4,D1,9,801.0,801.0,801.0,0.2745728492736816,0.9123819664322346,1.0,11.328100000000063
join,top4,D1,6,534.0,534.0,534.0,0.2720201015472412,0.8686548356610321,1.0,11.25
join,top4,D1,7,623.0,623.0,623.0,0.2809715270996094,0.8873883607029682,1.0,11.25
join,top4,D1,8,712.0,712.0,712.0,0.2770154476165771,0.9014450730415878,1.0,11.5
join,top4,D1,2,178.0,178.0,178.0,0.2669594287872314,0.6329169543657034,0.9438202247191012,10.93360000000007
join,top4,D1,3,267.0,267.0,267.0,0.2824215888977051,0.7435015931578081,0.9775280898876404,11.035200000000032
join,top4,D1,5,445.0,445.0,445.0,0.2810754776000976,0.8424447019700722,1.0,10.85940000000005
join,top4,D1,10,890.0,890.0,890.0,0.2754039764404297,0.92113393611521,1.0,10.957099999999969
join,top4,D10,2,45726.0,37647.0,37647.0,211.52527689933777,0.3557639562761568,0.5496653982417006,251.0703
join,top4,D10,5,114315.0,37647.0,37647.0,270.03711342811584,0.3557639562761568,0.5496653982417006,250.3828000000001
join,top4,D10,7,160041.0,37647.0,37647.0,211.63656640052795,0.3557639562761568,0.5496653982417006,250.91010000000009
join,top4,D10,4,91452.0,37647.0,37647.0,270.3778660297394,0.3557639562761568,0.5496653982417006,252.3008
join,top4,D10,3,68589.0,37647.0,37647.0,270.4440369606018,0.3557639562761568,0.5496653982417006,250.6562
join,top4,D10,10,228630.0,37647.0,37647.0,211.6733131408692,0.3557639562761568,0.5496653982417006,250.39059999999995
join,top4,D10,9,205767.0,37647.0,37647.0,211.38669276237488,0.3557639562761568,0.5496653982417006,252.4219
join,top4,D10,1,22863.0,22863.0,22863.0,267.6614751815796,0.2658534430769935,0.4271967808249136,256.8125
join,top4,D10,8,182904.0,37647.0,37647.0,269.88839888572693,0.3557639562761568,0.5496653982417006,252.7578
join,top4,D10,6,137178.0,37647.0,37647.0,269.5883605480194,0.3557639562761568,0.5496653982417006,253.4258
join,top4,D2,4,4304.0,1413.0,1413.0,1.6451995372772217,0.4573989262973029,0.8317843866171004,27.01170000000002
join,top4,D2,1,1076.0,1076.0,1076.0,1.6565935611724854,0.3679753756303646,0.6570631970260223,27.617200000000025
join,top4,D2,2,2152.0,1413.0,1413.0,1.6142666339874268,0.4573989262973029,0.8317843866171004,27.781200000000013
join,top4,D2,8,8608.0,1413.0,1413.0,1.659778118133545,0.4573989262973029,0.8317843866171004,27.593700000000013
join,top4,D2,10,10760.0,1413.0,1413.0,1.657891035079956,0.4573989262973029,0.8317843866171004,26.847599999999943
join,top4,D2,5,5380.0,1413.0,1413.0,1.6292705535888672,0.4573989262973029,0.8317843866171004,27.832
join,top4,D2,6,6456.0,1413.0,1413.0,1.6499109268188477,0.4573989262973029,0.8317843866171004,27.17580000000009
join,top4,D2,3,3228.0,1413.0,1413.0,1.6339151859283447,0.4573989262973029,0.8317843866171004,26.656299999999987
join,top4,D2,7,7532.0,1413.0,1413.0,1.6136796474456787,0.4573989262973029,0.8317843866171004,27.00779999999997
join,top4,D2,9,9684.0,1413.0,1413.0,1.6222667694091797,0.4573989262973029,0.8317843866171004,26.711000000000013
join,top4,D3,3,3309.0,3309.0,3309.0,5.32211446762085,0.4874878455626356,0.7515865820489573,55.52729999999997
join,top4,D3,10,11030.0,3488.0,3488.0,4.34975790977478,0.5011564645471667,0.7561196736174071,57.41020000000003
join,top4,D3,4,4412.0,3488.0,3488.0,4.353666305541992,0.5011564645471667,0.7561196736174071,58.625
join,top4,D3,7,7721.0,3488.0,3488.0,4.302865982055664,0.5011564645471667,0.7561196736174071,57.41409999999996
join,top4,D3,2,2206.0,2206.0,2206.0,4.315022468566895,0.3797091673612487,0.6373526745240253,59.27739999999994
join,top4,D3,6,6618.0,3488.0,3488.0,4.326735973358154,0.5011564645471667,0.7561196736174071,59.03899999999999
join,top4,D3,9,9927.0,3488.0,3488.0,4.317479610443115,0.5011564645471667,0.7561196736174071,57.94139999999993
join,top4,D3,8,8824.0,3488.0,3488.0,4.312263011932373,0.5011564645471667,0.7561196736174071,57.65620000000001
join,top4,D3,1,1103.0,1103.0,1103.0,4.35202431678772,0.2298154243367894,0.4043517679057117,58.60539999999992
join,top4,D3,5,5515.0,3488.0,3488.0,4.381390571594238,0.5011564645471667,0.7561196736174071,58.6445
join,top4,D4,2,4448.0,2714.0,2714.0,4.091490983963013,0.581175225565403,0.9973021582733812,54.20309999999995
join,top4,D4,1,2224.0,2224.0,2224.0,4.062264442443848,0.4920634952711987,0.95818345323741,54.125
join,top4,D4,4,8896.0,2714.0,2714.0,4.069416284561157,0.581175225565403,0.9973021582733812,54.76170000000002
join,top4,D4,5,11120.0,2714.0,2714.0,3.9086546897888175,0.581175225565403,0.9973021582733812,55.18359999999996
join,top4,D4,10,22240.0,2714.0,2714.0,4.080605030059815,0.581175225565403,0.9973021582733812,55.0
join,top4,D4,8,17792.0,2714.0,2714.0,4.028451442718506,0.581175225565403,0.9973021582733812,53.90629999999999
join,top4,D4,6,13344.0,2714.0,2714.0,4.029797077178955,0.581175225565403,0.9973021582733812,53.64059999999995
join,top4,D4,9,20016.0,2714.0,2714.0,4.069004058837891,0.581175225565403,0.9973021582733812,53.87109999999996
join,top4,D4,7,15568.0,2714.0,2714.0,4.082040071487427,0.581175225565403,0.9973021582733812,54.52729999999997
join,top4,D4,3,6672.0,2714.0,2714.0,4.003674507141113,0.581175225565403,0.9973021582733812,54.66409999999996
join,top4,D5,10,19680.0,8165.0,8165.0,6.1838884353637695,0.7008526330671064,0.9390243902439024,77.8945
join,top4,D5,5,9840.0,8165.0,8165.0,6.293678998947144,0.7008526330671064,0.9390243902439024,78.34370000000001
join,top4,D5,2,3936.0,3936.0,3936.0,6.056408166885376,0.539431126626479,0.7754065040650406,78.71100000000001
join,top4,D5,6,11808.0,8165.0,8165.0,6.282412767410278,0.7008526330671064,0.9390243902439024,78.35940000000005
join,top4,D5,1,1968.0,1968.0,1968.0,6.034482002258301,0.3711713469343942,0.608739837398374,78.95309999999995
join,top4,D5,9,17712.0,8165.0,8165.0,6.123062372207642,0.7008526330671064,0.9390243902439024,77.49220000000003
join,top4,D5,4,7872.0,7872.0,7872.0,6.292031764984131,0.6920398031142793,0.9339430894308944,78.1368
join,top4,D5,3,5904.0,5904.0,5904.0,6.147563219070435,0.6278988799625457,0.8379065040650406,78.18360000000007
join,top4,D5,7,13776.0,8165.0,8165.0,6.143430709838867,0.7008526330671064,0.9390243902439024,77.07809999999995
join,top4,D5,8,15744.0,8165.0,8165.0,6.415146827697754,0.7008526330671064,0.9390243902439024,77.35940000000005
join,top4,D6,9,9648.0,9648.0,9648.0,5.088380575180054,0.5968995897804039,0.8899253731343284,80.52729999999997
join,top4,D6,5,5360.0,5360.0,5360.0,5.782014608383179,0.4613474318391292,0.6604477611940298,81.19529999999997
join,top4,D6,10,10720.0,9989.0,9989.0,5.124812841415405,0.6069017711741638,0.8899253731343284,80.29690000000005
join,top4,D6,2,2144.0,2144.0,2144.0,5.427923202514648,0.2829762898792745,0.457089552238806,80.8125
join,top4,D6,7,7504.0,7504.0,7504.0,4.9838597774505615,0.5301021955512281,0.7555970149253731,80.64840000000004
join,top4,D6,8,8576.0,8576.0,8576.0,4.988444566726685,0.5632824205311329,0.8330223880597015,80.875
join,top4,D6,1,1072.0,1072.0,1072.0,5.633016586303711,0.1829036318871624,0.3050373134328358,80.87890000000004
join,top4,D6,4,4288.0,4288.0,4288.0,5.574654579162598,0.4166648542087895,0.6175373134328358,80.0625
join,top4,D6,6,6432.0,6432.0,6432.0,5.347651243209839,0.4975563268686893,0.7005597014925373,80.22660000000008
join,top4,D6,3,3216.0,3216.0,3216.0,5.309746265411377,0.359707523928387,0.5559701492537313,80.46090000000004
join,top4,D7,8,8760.0,8760.0,8760.0,6.763365268707275,0.7805311939224667,0.9470319634703196,93.89059999999996
join,top4,D7,5,5475.0,5475.0,5475.0,6.449908494949341,0.6929904172962329,0.9041095890410958,92.01559999999996
join,top4,D7,9,9855.0,9855.0,9855.0,6.779259204864502,0.7998763935835975,0.9616438356164384,89.82820000000004
join,top4,D7,10,10950.0,10433.0,10433.0,6.907072067260742,0.809125067941753,0.9689497716894976,91.039
join,top4,D7,6,6570.0,6570.0,6570.0,6.588186502456665,0.7293659910121629,0.9178082191780822,93.16009999999994
join,top4,D7,4,4380.0,4380.0,4380.0,6.588505744934082,0.6438181062058161,0.873972602739726,93.9063
join,top4,D7,2,2190.0,2190.0,2190.0,6.523221254348755,0.4752634792811598,0.7242009132420091,94.0313
join,top4,D7,1,1095.0,1095.0,1095.0,6.698062896728516,0.2951429857014296,0.5643835616438356,93.30859999999996
join,top4,D7,7,7665.0,7665.0,7665.0,6.662808179855347,0.757584638092472,0.9342465753424658,91.97259999999994
join,top4,D7,3,3285.0,3285.0,3285.0,6.718196868896484,0.5749122470589213,0.8164383561643835,93.40239999999994
join,top4,D8,1,853.0,853.0,853.0,9.05155634880066,0.3491616583981039,0.6014067995310668,110.34759999999994
join,top4,D8,2,1706.0,1706.0,1706.0,9.139286279678345,0.5266391542720091,0.7749120750293084,111.32809999999996
join,top4,D8,6,5118.0,5118.0,5118.0,10.274185419082642,0.7521570445209363,0.9015240328253225,112.0625
join,top4,D8,4,3412.0,3412.0,3412.0,10.091363906860352,0.6840451085412711,0.8698710433763188,111.05079999999998
join,top4,D8,10,8530.0,8530.0,8530.0,10.503016471862791,0.8173865041955262,0.9261430246189918,111.2265
join,top4,D8,9,7677.0,7677.0,7677.0,10.269913911819458,0.8055510682460677,0.9214536928487692,112.86720000000004
join,top4,D8,5,4265.0,4265.0,4265.0,9.395584106445312,0.7232686928845005,0.8886283704572099,112.30079999999998
join,top4,D8,8,6824.0,6824.0,6824.0,9.819280862808228,0.7915231310308136,0.9155920281359906,111.34759999999994
join,top4,D8,3,2559.0,2559.0,2559.0,8.977721214294434,0.6253571951934344,0.8499413833528722,111.14060000000006
join,top4,D8,7,5971.0,5971.0,5971.0,9.34865117073059,0.7741670978831469,0.910902696365768,110.66410000000008
join,top4,D9,10,23080.0,23080.0,23080.0,53.43511581420898,0.9202349280511964,0.9826689774696707,166.1055
join,top4,D9,9,20772.0,20772.0,20772.0,53.13795804977417,0.9134853426336323,0.9792027729636048,168.3438
join,top4,D9,5,11540.0,11540.0,11540.0,50.47357511520386,0.8630962973240915,0.9722703639514731,161.92579999999998
join,top4,D9,7,16156.0,16156.0,16156.0,45.21944880485535,0.894994244624514,0.9766031195840554,163.5508000000001
join,top4,D9,6,13848.0,13848.0,13848.0,43.72910213470459,0.8814873856710737,0.9753032928942807,163.75789999999995
join,top4,D9,1,2308.0,2308.0,2308.0,37.42122077941895,0.4762647931048197,0.9033795493934142,162.0
join,top4,D9,2,4616.0,4616.0,4616.0,39.502185344696045,0.7100536259449597,0.9562391681109186,161.4296999999999
join,top4,D9,3,6924.0,6924.0,6924.0,35.02515363693237,0.7932547910579277,0.962738301559792,161.5313
join,top4,D9,8,18464.0,18464.0,18464.0,39.95493960380554,0.9052861026598122,0.9787694974003466,164.03510000000006
join,top4,D9,4,9232.0,9232.0,9232.0,44.05784630775452,0.8361308928620432,0.9675043327556326,163.4687
nn,top1,D1,1,89.0,89.0,89.0,1.4568514823913574,0.1750312109862672,0.3146067415730337,724.7579000000001
nn,top1,D1,2,178.0,178.0,178.0,1.4143829345703125,0.3073881112296779,0.5393258426966292,724.7696000000001
nn,top1,D1,3,267.0,267.0,267.0,1.4480712413787842,0.4198390072111362,0.7303370786516854,724.5468999999999
nn,top1,D1,4,356.0,356.0,356.0,1.3630411624908447,0.5140213388726298,0.8876404494382022,724.6758
nn,top1,D1,5,445.0,445.0,445.0,1.3420131206512451,0.5952536907341185,0.9550561797752808,724.7226
nn,top1,D1,6,534.0,534.0,534.0,1.469853401184082,0.656683818124543,0.9662921348314608,724.3633
nn,top1,D1,7,623.0,623.0,623.0,1.3398323059082031,0.7017790262172308,0.9775280898876404,724.8711000000001
nn,top1,D1,8,712.0,712.0,712.0,1.5372209548950195,0.736199316072303,0.9775280898876404,725.2265
nn,top1,D1,9,801.0,801.0,801.0,1.341160535812378,0.7634425173022497,0.9887640449438202,724.6446000000001
nn,top1,D1,10,890.0,890.0,890.0,1.1769070625305176,0.7859493814549935,0.9887640449438202,724.7851
nn,top1,D10,1,22863.0,22863.0,22863.0,142.82112646102905,0.286953478974021,0.4493723483357389,1014.9649
nn,top1,D10,2,45726.0,45726.0,45726.0,142.11175274848938,0.3864623140797907,0.5075449416087128,1014.5156
nn,top1,D10,3,68589.0,68589.0,68589.0,230.95542645454407,0.4301514838440811,0.5278397410663518,1013.4649
nn,top1,D10,4,91452.0,91452.0,91452.0,230.7502462863922,0.4562980237287303,0.5401740803918996,1015.8203
nn,top1,D10,5,114315.0,114315.0,114315.0,231.1004798412323,0.473820033140225,0.5473472422691685,1016.5586
nn,top1,D10,6,137178.0,137178.0,137178.0,231.3079216480255,0.4865174989728695,0.55224598696584,1019.3047
nn,top1,D10,7,160041.0,160041.0,160041.0,232.6452958583832,0.4961333639291008,0.5551327472335215,1028.1016
nn,top1,D10,8,182904.0,182904.0,182904.0,233.5746328830719,0.503662425493663,0.5572322092463806,1036.1172
nn,top1,D10,9,205767.0,205767.0,205767.0,236.93483996391296,0.5096649087842042,0.5580632462931374,1033.9023
nn,top1,D10,10,228630.0,213461.0,213461.0,270.7023973464966,0.5114119108618832,0.5581507238770065,1035.9414000000002
nn,top1,D2,1,1076.0,1076.0,1076.0,1.7029037475585938,0.3515177089050196,0.6765799256505576,758.1679999999999
nn,top1,D2,2,2152.0,2152.0,2152.0,1.7654316425323486,0.5916733286483584,0.8884758364312267,758.2305
nn,top1,D2,3,3228.0,3228.0,3228.0,1.8753504753112795,0.6982337114509329,0.9265799256505576,758.586
nn,top1,D2,4,4304.0,4304.0,4304.0,1.7901265621185305,0.7579381630247465,0.9479553903345724,758.5235
nn,top1,D2,5,5380.0,5380.0,5380.0,1.9675281047821045,0.7971728973415316,0.9609665427509294,758.3790000000001
nn,top1,D2,6,6456.0,6456.0,6456.0,1.8909475803375244,0.8247970704684604,0.9646840148698884,758.1171999999999
nn,top1,D2,7,7532.0,7390.0,7390.0,1.841808557510376,0.8425996854407715,0.9674721189591078,758.2733999999999
nn,top1,D2,8,8608.0,7390.0,7390.0,1.7337138652801514,0.8425996854407715,0.9674721189591078,757.9063000000001
nn,top1,D2,9,9684.0,7390.0,7390.0,1.736391544342041,0.8425996854407715,0.9674721189591078,758.039
nn,top1,D2,10,10760.0,7390.0,7390.0,1.6925082206726074,0.8425996854407715,0.9674721189591078,758.7266000000001
nn,top1,D3,1,1103.0,1103.0,1103.0,2.756134033203125,0.2356411039720395,0.4451495920217588,792.0116999999999
nn,top1,D3,2,2206.0,2206.0,2206.0,2.770737409591675,0.4263328459968925,0.7379873073436083,793.207
nn,top1,D3,3,3309.0,3309.0,3309.0,2.917837858200073,0.54511042391939,0.8096101541251133,791.6094
nn,top1,D3,4,4412.0,4412.0,4412.0,2.984866142272949,0.6175212977235455,0.8476881233000907,791.1210999999998
nn,top1,D3,5,5515.0,5515.0,5515.0,3.2022829055786133,0.6655811134114364,0.8658204895738894,791.1055
nn,top1,D3,6,6618.0,6618.0,6618.0,2.952035903930664,0.6999957675621757,0.8821396192203083,791.4336000000001
nn,top1,D3,7,7721.0,7721.0,7721.0,3.1280934810638428,0.7279114223810366,0.9066183136899364,791.2461000000001
nn,top1,D3,8,8824.0,8824.0,8824.0,3.1246447563171387,0.7508847105113499,0.9184043517679056,790.7148
nn,top1,D3,9,9927.0,9927.0,9927.0,3.1872148513793945,0.7702132598589816,0.9301903898458748,792.0781000000001
nn,top1,D3,10,11030.0,11030.0,11030.0,3.031003952026367,0.7864159794292254,0.9329102447869448,792.2031000000001
nn,top1,D4,1,2224.0,2224.0,2224.0,2.856540441513061,0.4751364077277501,0.9401978417266188,809.6719
nn,top1,D4,2,4448.0,4448.0,4448.0,2.9676170349121094,0.7335429026974355,0.995953237410072,811.1718
nn,top1,D4,3,6672.0,6672.0,6672.0,3.154087543487549,0.8210012538449293,0.9964028776978416,810.5703
nn,top1,D4,4,8896.0,8896.0,8896.0,3.1529126167297363,0.8648586582010445,0.9968525179856116,809.5703000000001
nn,top1,D4,5,11120.0,11120.0,11120.0,3.18919038772583,0.8913379412466188,0.997751798561151,810.5390999999998
nn,top1,D4,6,13344.0,13344.0,13344.0,3.128673791885376,0.9091314546714492,0.9982014388489208,810.7656000000001
nn,top1,D4,7,15568.0,15568.0,15568.0,3.125138282775879,0.9218690433998756,0.9986510791366906,811.1445000000001
nn,top1,D4,8,17792.0,17792.0,17792.0,3.3097941875457764,0.9315470739241816,0.9995503597122302,811.3555
nn,top1,D4,9,20016.0,18323.0,18323.0,3.5649800300598145,0.9335176995929112,0.9995503597122302,811.8516000000001
nn,top1,D4,10,22240.0,18323.0,18323.0,3.5396745204925537,0.9335176995929112,0.9995503597122302,811.0116999999999
nn,top1,D5,1,1968.0,1968.0,1968.0,6.190130472183228,0.3543989252106846,0.6321138211382114,863.1523000000001
nn,top1,D5,2,3936.0,3936.0,3936.0,6.300297975540161,0.5449782241027895,0.8053861788617886,864.4727
nn,top1,D5,3,5904.0,5904.0,5904.0,6.281844615936279,0.6419006388412692,0.8648373983739838,862.8594
nn,top1,D5,4,7872.0,7872.0,7872.0,6.286040306091309,0.698094896213135,0.8683943089430894,863.9102
nn,top1,D5,5,9840.0,9840.0,9840.0,6.406199455261231,0.7335737824911694,0.8882113821138211,864.0899000000001
nn,top1,D5,6,11808.0,11808.0,11808.0,6.345557928085327,0.7596680256962371,0.8943089430894309,864.3945
nn,top1,D5,7,13776.0,13776.0,13776.0,6.513471841812134,0.7799958662104023,0.9044715447154472,865.4492
nn,top1,D5,8,15744.0,15744.0,15744.0,6.41298246383667,0.7958433055274116,0.9120934959349594,863.9297
nn,top1,D5,9,17712.0,17712.0,17712.0,5.856802463531494,0.8092893970209152,0.9181910569105692,864.1484
nn,top1,D5,10,19680.0,19680.0,19680.0,5.924036979675293,0.8202998909848241,0.9202235772357724,864.7812999999999
nn,top1,D6,1,1072.0,1072.0,1072.0,6.398659467697144,0.1754365984615599,0.3171641791044776,803.3437999999999
nn,top1,D6,2,2144.0,2144.0,2144.0,6.1105592250823975,0.2923890164561786,0.4860074626865671,804.5899
nn,top1,D6,3,3216.0,3216.0,3216.0,6.503479719161987,0.3767604122687775,0.5942164179104478,804.5547
nn,top1,D6,4,4288.0,4288.0,4288.0,6.436447381973267,0.4425787244704427,0.6800373134328358,804.711
nn,top1,D6,5,5360.0,5360.0,5360.0,6.305863857269287,0.4975728172233447,0.7527985074626866,805.1446
nn,top1,D6,6,6432.0,6432.0,6432.0,6.398186683654785,0.543494249566721,0.792910447761194,804.4882
nn,top1,D6,7,7504.0,7504.0,7504.0,6.289276361465454,0.5792006821323029,0.7957089552238806,803.8515
nn,top1,D6,8,8576.0,8576.0,8576.0,6.646489143371582,0.6064431254013232,0.7994402985074627,805.4765999999998
nn,top1,D6,9,9648.0,9648.0,9648.0,6.685489892959595,0.6285544244783065,0.8180970149253731,805.9218999999999
nn,top1,D6,10,10720.0,10720.0,10720.0,6.479975938796997,0.6486838148590873,0.832089552238806,805.1523
nn,top1,D7,1,1095.0,1095.0,1095.0,7.695286750793457,0.2207779222077789,0.4082191780821917,828.3203000000001
nn,top1,D7,2,2190.0,2190.0,2190.0,7.634816408157349,0.3942650402539229,0.6931506849315069,830.0977
nn,top1,D7,3,3285.0,3285.0,3285.0,7.756934881210327,0.5247934366636368,0.852054794520548,826.4336000000001
